31,-0.781733,0.0621748
31,-0.83992,0.0541031
31,-0.88976,0.0454938
31,-0.930757,0.0364328
31,-0.962504,0.0270096
31,-0.984686,0.0173177
31,-0.997087,0.0074711
32,0.997264,0.00701801
32,0.985611,0.0162781
32,0.964762,0.025393
32,0.934906,0.0342738
32,0.896321,0.0428356
32,0.849368,0.0509981
32,0.794484,0.0586841
32,0.732182,0.0658222
32,0.663044,0.0723458
32,0.587716,0.0781939
32,0.5069,0.0833119
32,0.421351,0.0876521
32,0.331869,0.0911739
32,0.239287,0.0938444
32,0.144472,0.0956387
32,0.0483077,0.0965401
32,-0.0483077,0.0965401
32,-0.144472,0.0956387
32,-0.239287,0.0938444
32,-0.331869,0.0911739
32,-0.421351,0.0876521
32,-0.5069,0.0833119
32,-0.587716,0.0781939
32,-0.663044,0.0723458
32,-0.732182,0.0658222
32,-0.794484,0.0586841
32,-0.849368,0.050998
32,-0.896321,0.0428356
32,-0.934906,0.0342733
32,-0.964762,0.0253926
32,-0.985612,0.0162711
32,-0.997264,0.00701801
