n,root
38,92.5835630092348083053366281092166900634766
38,100.7358073835303429177656653337180614471436
38,109.9741053589463319895003223791718482971191
38,120.8220095175344681592832785099744796752930
38,134.6277282875348362267686752602458000183105
39,0.0366042919566046676127513137544156052172
39,0.1929294667748732983181270128625328652561
39,0.4744306514626123738587182288028998300433
39,0.8816185217504310944747203393490053713322
39,1.4151534029644270429315611181664280593395
39,2.0759000544414845101925948256393894553185
39,2.8649400871242454158505097439046949148178
39,3.7835828044507979761590377165703102946281
39,4.8333778104884617121683731966186314821243
39,6.0161301557274304840916556713636964559555
39,7.3339184964216039830375848396215587854385
39,8.7891167619757055717855109833180904388428
39,10.3844199226965212545792383025400340557098
39,12.1228745921467204738064538105390965938568
39,14.0079153847680668576458629104308784008026
39,16.0434081916057138528231007512658834457397
39,18.2337018533491921346012532012537121772766
39,20.5836901274406365303093480179086327552795
39,23.0988864034651832923827896593138575553894
39,25.7855143748386161917096615070477128028870
39,28.6506189081040183452842029510065913200378
39,31.7022027887449411309717106632888317108154
39,34.9493970550971368993486976251006126403809
39,38.4026755575254270524965249933302402496338
39,42.0741286742360784955963026732206344604492
39,45.9778175574509759826469235122203826904297
39,50.1302401884952217869795276783406734466553
39,54.5509561761084285080869449302554130554199
39,59.2634427715043798912120109889656305313110
39,64.2962977776455488765350310131907463073730
39,69.6849812774162273854017257690429687500000
39,75.4744295678054015752422856166958808898926
39,81.7231533932379647922061849385499954223633
39,88.5100236677828036135906586423516273498535
39,95.9463235685419277842811425216495990753174
39,104.1992613232034727843711152672767639160156
39,113.5443739641762732617280562408268451690674
39,124.5091828960139537230134010314941406250000
39,138.4523795310615525977482320740818977355957
40,0.0357003943088910202785513092749170027673
40,0.1881622831586898803024610060674604028463
40,0.4626942813145709099131863695220090448856
40,0.8597729639729346784449148799467366188765
40,1.3800108205273440287186303976341150701046
40,2.0242091359228244762391568656312301754951
40,2.7933693535068360169759671407518908381462
40,3.6887026779082821015265380992786958813667
40,4.7116411465549816739439847879111766815186
40,5.8638508783437206517419326701201498508453
40,7.1472479081022806113310252840165048837662
40,8.5640170175861491941304848296567797660828
40,10.1166340484519281517350464127957820892334
40,11.8078922940045885070503572933375835418701
40,13.6409337125370768717402825132012367248535
40,15.6192858933390965603393851779401302337646
40,17.7469059500956625186063320143148303031921
40,20.0282328345748759090838575502857565879822
40,22.4682499834984064079890231369063258171082
40,25.0725607724262040676421747775748372077942
40,27.8474800091688194925154675729572772979736
40,30.8001457394454760674307181034237146377563
40,33.9386570849137854111177148297429084777832
40,37.2722458804760137240918993484228849411011
40,40.8114928238869296706070599611848592758179
40,44.5686031753345162087498465552926063537598
40,48.5577635330599477470059355255216360092163
40,52.7956111872169202570148627273738384246826
40,57.3018633233936469650871003977954387664795
40,62.1001790727749920506539638154208660125732
40,67.2193709271270734006975544616580009460449
40,72.6951588476125891702395165339112281799316
40,78.5728029115714150520943803712725639343262
40,84.9112311357050799642820493318140506744385
40,91.7898746712363475808160728774964809417725
40,99.3208087174466953683804604224860668182373
40,107.6724406393883128885136102326214313507080
40,117.1223095126910322960611665621399879455566
40,128.2018419882554951527708908542990684509277
40,142.2800444691602592683921102434396743774414
41,0.0348400641252284565263508397947589401156
41,0.1836250870166321325083202964378870092332
41,0.4515250589055048724418384153977967798710
41,0.8389856109079244506077088772144634276628
41,1.3465759433078627882451883124304004013538
41,1.9750399593501604122991466283565387129784
41,2.7253067120731007122458322555758059024811
41,3.5984989447979356391726923902751877903938
41,4.5959428494954268629157922987360507249832
41,5.7191796998346573488447575073223561048508
41,6.9699797131065732713750549010001122951508
41,8.3503584847075877917177422204986214637756
41,9.8625963957096338674546132097020745277405
41,11.5092614819207703646952722920104861259460
41,13.2932363681024359181037652888335287570953
41,15.2177500186413556804154723067767918109894
41,17.2864152453923942687197268242016434669495
41,19.5032731583782599216192465974017977714539
41,21.8728460649989990827180008636787533760071
41,24.4002007458958374286339676473289728164673
41,27.0910246000435499524883198319002985954285
41,29.9517179152153580901085661025717854499817
41,32.9895065670353631048783427104353904724121
41,36.2125809069699258202490455005317926406860
41,39.6302686603258109698799671605229377746582
41,43.2532526217178840965971176046878099441528
41,47.0938482901412811543195857666432857513428
41,51.1663631195496080295015417505055665969849
41,55.4875691072365384570730384439229965209961
41,60.0773363233172048580854607280343770980835
41,64.9595008936777702501785825006663799285889
41,70.1630847824146286484392476268112659454346
41,75.7240620856208010991394985467195510864258
41,81.6880101000192411220268695615231990814209
41,88.1142662803787004577316110953688621520996
41,95.0828121482823149790419847704470157623291
41,102.7065016614391055327359936200082302093506
41,111.1549219587251542407102533616125583648682
41,120.7075825610416899280608049593865871429443
41,131.8997543622767238957749214023351669311523
41,146.1105974479037001856340793892741203308105
42,0.0340202254983318908010403447406133636832
42,0.1793016217826716163230571510212030261755
42,0.4408828100308844755161885586858261376619
42,0.8191812718363714607150427582382690161467
42,1.3147269358128343963443285247194580733776
42,1.9282116996531513120061163135687820613384
42,2.6604990777125832046579034795286133885384
42,3.5126318259829023560314453789032995700836
42,4.4858405734692290423026861390098929405212
42,5.5815540731767407933716640400234609842300
42,6.8014113824983164491300158260855823755264
42,8.1472762626322339230000579846091568470001
42,9.6212541296038676108537401887588202953339
42,11.2257119591605345476637012325227260589600
42,12.9633016394411662020047515397891402244568
42,14.8369873820330688829471910139545798301697
42,16.8500779505960984749890485545620322227478
42,19.0062646566447277507450053235515952110291
42,21.3096663183618559855858620721846818923950
42,23.7648827000997435732188023393973708152771
42,26.3770583752401073240889672888442873954773
42,29.1519595230152290810110571328550577163696
42,32.0960669383383034869439143221825361251831
42,35.2166895875749546007682511117309331893921
42,38.5221045099547794166028324980288743972778
42,42.0217309388091138089293963275849819183350
42,45.7263495032330311573787184897810220718384
42,49.6483817550400203799654264003038406372070
42,53.8022518443928277065424481406807899475098
42,58.2048622831177482339626294560730457305908
42,62.8762317258598528724178322590887546539307
42,67.8403687891122899600304663181304931640625
42,73.1265000696144511493912432342767715454102
42,78.7708484361607332857602159492671489715576
42,84.8193022415048858420050237327814102172852
42,91.3316009766164569327884237281978130340576
42,98.3882671633269154654044541530311107635498
42,106.1029208675476098733270191587507724761963
42,114.6463104723092243375504040159285068511963
42,124.2998856350979792750877095386385917663574
42,135.6027028944690755452029407024383544921875
42,149.9439209736386828808463178575038909912109
43,0.0332380854247540380441705565317533910275
43,0.1751771282099640336671342311092303134501
43,0.4307310702886013586976332589983940124512
43,0.8002917253267813890715842717327177524567
43,1.2843533107738229759320347511675208806992
43,1.8835604775071235206240771731245331466198
43,2.5987172569253802478783654805738478899002
43,3.4307938938215807311848948302213102579117
43,4.3809345066194129714176597190089523792267
43,5.4504661510862195683557729353196918964386
43,6.6409095608549382205865185824222862720490
43,7.9539918105216074195595865603536367416382
43,9.3916611791501356520939225447364151477814
43,10.9561045475179366093243515933863818645477
43,12.6497677357584166202286724001169204711914
43,14.4753792810216452835447853431105613708496
43,16.4359782722583780412151099881157279014587
43,18.5349470085559424603616207605227828025818
43,20.7760494388379477470607525901868939399719
43,23.1634765883546904774448194075375795364380
43,25.7019005010157535195958189433440566062927
43,28.3965386541696886979480041190981864929199
43,31.2532313738723246387962717562913894653320
43,34.2785355519684316050188499502837657928467
43,37.4798390269602563762418867554515600204468
43,40.8655014669229785795323550701141357421875
43,44.4450296808188838326714176218956708908081
43,48.2292982907252181234980525914579629898071
43,52.2308311109651626225058862473815679550171
43,56.4641652027542946257199218962341547012329
43,60.9463297568636122036878077778965234756470
43,65.6974880565025927126043825410306453704834
43,70.7418170407007664834964089095592498779297
43,76.1087434332645074164247489534318447113037
43,81.8347338536552229015796910971403121948242
43,87.9659819048112296968611190095543861389160
43,94.5626221038342578140145633369684219360352
43,101.7057090564831440815396490506827831268311
43,109.5096168516642194390442455187439918518066
43,118.1462373603412316924732294864952564239502
43,127.8989312705992205110305803827941417694092
43,139.3104844197457339305401546880602836608887
43,153.7799050025463429847150109708309173583984
44,0.0324911020099056604970577666335884714499
44,0.1712381758114655538882686869328608736396
44,0.4210366662035057716551023077045101672411
44,0.7822549289214075773912782096886076033115
44,1.2553546349398836401434209619765169918537
44,1.8409374130893803034325628686929121613503
44,2.5397531805693396300682707078522071242332
44,3.3527062878881639385042490175692364573479
44,4.2808623390397970709386754606384783983231
44,5.3254562311951181285962775291409343481064
44,6.4879016571002061652961856452748179435730
44,7.7698022801391495306688739219680428504944
44,9.1729648155123317820880401995964348316193
44,10.6994142953228443815305581665597856044769
44,12.3514118543870967670272875693626701831818
44,14.1314754481557223186882765730842947959900
44,16.0424040077488783140324812848120927810669
44,18.0873056551813569114983692998066544532776
44,20.2696307519031826416266994783654808998108
44,22.5932107461499214196010143496096134185791
44,25.0623040335719338145281653851270675659180
44,27.6816503710893648815272172214463353157043
44,30.4565358140280366683327883947640657424927
44,33.3928707215050408763090672437101602554321
44,36.4972841531385938651510514318943023681641
44,39.7772390474861055054134340025484561920166
44,43.2411740583228407786009483970701694488525
44,46.8986800264006760130541806574910879135132
44,50.7607220899778894818155094981193542480469
44,54.8399228796986974998617370147258043289185
44,59.1509289095311245887387485709041357040405
44,63.7108925266621994865090528037399053573608
44,68.5401179899853900678863283246755599975586
44,73.6629466905704788359798840247094631195068
44,79.1090012713167425317806191742420196533203
44,84.9149873852945518137858016416430473327637
44,91.1273984025547179044224321842193603515625
44,97.8067572126890496519990847446024417877197
44,105.0346420051052689359494252130389213562012
44,112.9261693284209542298412998206913471221924
44,121.6543575045295142444956582039594650268555
44,131.5044502704223248201742535457015037536621
44,143.0229085293981370341498404741287231445312
44,157.6184463070314620836143149062991142272949
45,0.0317769568670114022079786764152231626213
45,0.1674725165758920997216563364418107084930
45,0.4117693518934530949593408877262845635414
45,0.7650143341268577090730218515091110020876
45,1.2276394084198174461164398962864652276039
45,1.8002069428944911244627746782498434185982
45,2.4834175141915526552338633337058126926422
45,3.2781154527749807314762620080728083848953
45,4.1852949337854674638492724625393748283386
45,5.2061071301655239551564591238275170326233
45,6.3418686461714264268607621488627046346664
45,7.5940714118217806927191304566804319620132
45,8.9643942355385028974978922633454203605652
45,10.4547162477418282833241391927003860473633
45,12.0671325159349240863093655207194387912750
45,13.8039721720162020801581093110144138336182
45,15.6678194676968551846130139892920851707458
45,17.6615382679803083476599567802622914314270
45,19.7883006112836206114025117130950093269348
45,22.0516201155642974640613829251378774642944
45,24.4553912031936917514940432738512754440308
45,27.0039353676663615999586909310892224311829
45,29.7020560325843554494440468261018395423889
45,32.5551039860014981286440161056816577911377
45,35.5690559516006032936275005340576171875000
45,38.7506096410460045831314346287399530410767
45,42.1072997058115774393627361860126256942749
45,45.6476405017930844110196630936115980148315
45,49.3813036948109242985083255916833877563477
45,53.3193417800021478569760802201926708221436
45,57.4744730588141123917012009769678115844727
45,61.8614503263562554025156714487820863723755
45,66.4975458394446974352831603027880191802979
45,71.4032014479715826382744126021862030029297
45,76.6029193892197497461893362924456596374512
45,82.1265142834113532899209531024098396301270
45,88.0109263746938808026243350468575954437256
45,94.3029436097098425761942053213715553283691
45,101.0634709223200644601092790253460407257080
45,108.3746019679775400845755939371883869171143
45,116.3521846751969519573322031646966934204102
45,125.1703474501719171030345023609697818756104
45,135.1161901501714623918815050274133682250977
45,146.7397964974969681861693970859050750732422
45,161.4594479090887375605234410613775253295898
46,0.0310935310784649851512106977224902948365
46,0.1638689575979999923927010740953846834600
46,0.4029014928650758164963008312042802572250
46,0.7485182906748807374341936338169034570456
46,1.2011240909613822847035180529928766191006
46,1.7612453589179450919033342870534397661686
46,2.4295375869285931180741044954629614949226
46,3.2067903153870185306573148409370332956314
46,4.0939325881688661823432084929663687944412
46,5.0920393354345776515401666983962059020996
46,6.2023388808817632167347255744971334934235
46,7.4262217297106474234169581905007362365723
46,8.7652508048712380883671357878483831882477
46,10.2211733276280885007736287661828100681305
46,11.7959345773374053578663733787834644317627
46,13.4916938142318620919013483216986060142517
46,15.3108427097181092335631547030061483383179
46,17.2560267042018509187073505017906427383423
46,19.3301698069576950445025431690737605094910
46,21.5365034717332264335709623992443084716797
46,23.8786003333166014783728314796462655067444
46,26.3604137846999257988045428646728396415710
46,28.9863246262021192478641751222312450408936
46,31.7611963471394354030508111463859677314758
46,34.6904410358069767994493304286152124404907
46,37.7800984953698844037717208266258239746094
46,41.0369319308558786474350199569016695022583
46,44.4685446529491201772543718107044696807861
46,48.0835237484866055979182419832795858383179
46,51.8916187954655612202259362675249576568604
46,55.9039667642495174959549331106245517730713
46,60.1333787454288781759714765939861536026001
46,64.5947108961896248047196422703564167022705
46,69.3053523801028035222770995460450649261475
46,74.2858794916901246097040711902081966400146
46,79.5609519449916433586622588336467742919922
46,85.1605726348591502983254031278192996978760
46,91.1219122020566345554470899514853954315186
46,97.4920482454329402344228583388030529022217
46,104.3322617130121159334521507844328880310059
46,111.7251539617480489141598809510469436645508
46,119.7872936692620271514897467568516731262207
46,128.6939035856494513154757441952824592590332
46,138.7339137479725366119964746758341789245605
46,150.4609803195472466086357599124312400817871
46,165.3028185722291141246387269347906112670898
47,0.0304388841943432353343013119228999130428
47,0.1604172498293350290765602039755322039127
47,0.3944077899529840336434460823511471971869
47,0.7327195267517502275111951348662842065096
47,1.1757322531260407938447087872191332280636
47,1.7239395365736163157066584972199052572250
47,2.3779555903108984260541092226048931479454
47,3.1385198338131887751956128340680152177811
47,4.0065017929176809374780532380100339651108
47,4.9829068110197995977728169236797839403152
47,6.0688827507933709171084046829491853713989
47,7.2657278225341883626242633908987045288086
47,8.5748996822157383945750552811659872531891
47,9.9980259651722178659838391467928886413574
47,11.5369164530724646056114579550921916961670
47,13.1935771117930755735869752243161201477051
47,14.9702262871589404369387921178713440895081
47,16.8693134065358663065126165747642517089844
47,18.8935406100942522300556447589769959449768
47,21.0458878304826875194066815311089158058167
47,23.3296419593912993661888322094455361366272
47,25.7484308917956923323799856007099151611328
47,28.3062634341082457467564381659030914306641
47,31.0075763155901569234629278071224689483643
47,33.8572898734683889188090688548982143402100
47,36.8608744198953957038611406460404396057129
47,40.0244298841419379186845617368817329406738
47,43.3547821156815800236472568940371274948120
47,46.8596003208132430017940350808203220367432
47,50.5475416187555453007007599808275699615479
47,54.4284308439947537294756330084055662155151
47,58.5134868042967326573489117436110973358154
47,62.8156107302598698538531607482582330703735
47,67.3497594454686776543894666247069835662842
47,72.1334362340038381944395950995385646820068
47,77.1873489012596110114827752113342285156250
47,82.5363114805035138488165102899074554443359
47,88.2105116540542582015405059792101383209229
47,94.2473464898232720088344649411737918853760
47,100.6941785574163219507681787945330142974854
47,107.6126590628973929142375709488987922668457
47,115.0858896268249509375891648232936859130859
47,123.2311494632021720008197007700800895690918
47,132.2247405118239385046763345599174499511719
47,142.3573979779058333861030405387282371520996
47,154.1863018494717323392251273617148399353027
47,169.1484723448101590292935725301504135131836
48,0.0298112358299657959070927404354733880609
48,0.1571079906178670659855356461775954812765
48,0.3862650375764420385138464553165249526501
48,0.7175746941169617310052331049519125372171
48,1.1513938340264384674327402535709552466869
48,1.6881858234190287859632917388807982206345
48,2.3285270066532195443187447381205856800079
48,3.0731108616526383592315596615662798285484
48,3.9227524130464792584405131492530927062035
48,4.8783933559213350505956441338639706373215
48,5.9411080546245340627820041845552623271942
48,7.1121105358907303894966389634646475315094
48,8.3927625990912133602250833064317703247070
48,9.7845831846873121406815698719583451747894
48,11.2892591680095417672191615565679967403412
48,12.9086577782855105311909937881864607334137
48,14.6448408832097172194153245072811841964722
48,16.5000814289645951760121533880010247230530
48,18.4768823868741272065108205424621701240540
48,20.5779986340222471596916875569149851799011
48,22.8064622905214022807740548159927129745483
48,25.1656121564391312972475134301930665969849
48,27.6591280444805498461846582358703017234802
48,30.2910710010085431065363081870600581169128
48,33.0659306624986868428095476701855659484863
48,35.9886813274789929550934175495058298110962
48,39.0648487641979258455648960079997777938843
48,42.3005903629031152490824752021580934524536
48,45.7027920385115038470758008770644664764404
48,49.2791863828367411315412027761340141296387
48,53.0384980878165421813719149213284254074097
48,56.9906248148045051493681967258453369140625
48,61.1468647861402700982580427080392837524414
48,65.5202069290186273065046407282352447509766
48,70.1257062361131175975970108993351459503174
48,74.9809775189115157445485237985849380493164
48,80.1068573503244181210902752354741096496582
48,85.5283111160342883749763132072985172271729
48,91.2757079936681350318394834175705909729004
48,97.3866677135814029497851151973009109497070
48,103.9088333571759790174837689846754074096680
48,110.9042208849761408373524318449199199676514
48,118.4564250462836554333989624865353107452393
48,126.6834257688859537438474944792687892913818
48,135.7625895778640199296205537393689155578613
48,145.9864327094637417303601978346705436706543
48,157.9156120229775126517779426649212837219238
48,172.9963281485632649037142982706427574157715
49,0.0292089494940334093442402263463009148836
49,0.1539325380821973399125823789290734566748
49,0.3784519114339960910164961660484550520778
49,0.7030439688414215071432522563554812222719
49,1.1280444903095836473028157342923805117607
49,1.6538890653988427281717576988739892840385
49,2.2811192334764469613617166032781824469566
49,3.0103862812013080230144623783417046070099
49,3.8424552273966816606787233467912301421165
49,4.7782094313820495656841558229643851518631
49,5.8186559764242291592495348595548421144485
49,6.9649319334670911629814327170606702566147
49,8.2183116110415994626237079501152038574219
49,9.5802149118588175724653410725295543670654
49,11.0522169380215089518060267437249422073364
49,12.6360590138572703722275036852806806564331
49,14.3336613285743954548934198101051151752472
49,16.1471374415340243047012336319312453269958
49,18.0788109427491292535705724731087684631348
49,20.1312346227377965135474369162693619728088
49,22.3072125823387530374475318240001797676086
49,24.6098258088923209641052380902692675590515
49,27.0424618661056186397217970807105302810669
49,29.6088494988016073250491899671033024787903
49,32.3130991512796725828593480400741100311279
49,35.1597506539224724519954179413616657257080
49,38.1538296674846222344967827666550874710083
49,41.3009149171740332917579507920891046524048
49,44.6072188406288745454730815254151821136475
49,48.0796850753674149814287375193089246749878
49,51.7261073110141254005611699540168046951294
49,55.5552755627406398275525134522467851638794
49,59.5771580886221840955840889364480972290039
49,63.8031302930426988950785016641020774841309
49,68.2462665390835638845601351931691169738770
49,72.9217176680093928098358446732163429260254
49,77.8472075984481648447399493306875228881836
49,83.0436990985986653868167195469141006469727
49,88.5363061119793997022497933357954025268555
49,94.3555761964131960439772228710353374481201
49,100.5393481669611190909563447348773479461670
49,107.1355413622482757318721269257366657257080
49,114.2065312271287922385454294271767139434814
49,121.8363987866030555551333236508071422576904
49,130.1438152244954835623502731323242187500000
49,139.3071975633427541652054060250520706176758
49,149.6208197579279897126980358734726905822754
49,161.6487701570470676415425259619951248168945
49,176.8463094070161503168492345139384269714355
50,0.0286305183393846980621777476017086883076
50,0.1508829356769412766148263926879735663533
50,0.3709487815348891381894702590216184034944
50,0.6890906998810364392227256757905706763268
50,1.1056250235398816794685217246296815574169
50,1.6209617511025107283728630136465653777122
50,2.2356103759151904064594873489113524556160
50,2.9501833666418244561668871028814464807510
50,3.7653997744057710050924470124300569295883
50,4.6820893875592917154904171184170991182327
50,5.7011975747848993023580987937748432159424
50,6.8237909097946296554937362088821828365326
50,8.0510636693907944305692581110633909702301
50,9.3843453082584318281078594736754894256592
50,10.8251090315491591553609396214596927165985
50,12.3749816087574568967966115451417863368988
50,14.0357545998299002576459315605461597442627
50,15.8093971978446976578425164916552603244781
50,17.6980709333502517210945370607078075408936
50,19.7041465354615645821922953473404049873352
50,21.8302233065782367305018851766362786293030
50,24.0791514444115115622935263672843575477600
50,26.4540578412530216212417144561186432838440
50,28.9583760119374566954775218619033694267273
50,31.5958809566229881227172882063314318656921
50,34.3707299630905254161916673183441162109375
50,37.2875106105504485753954213578253984451294
50,40.3512975735862440274104301352053880691528
50,43.5677202699949930320144630968570709228516
50,46.9430439916029698110833123791962862014771
50,50.4842679631299020570622815284878015518188
50,54.1992448801688126991393801290541887283325
50,58.0968280172486828405453707091510295867920
50,62.1870541756889068096825212705880403518677
50,66.4813738784448702290319488383829593658447
50,70.9929448266195777250686660408973693847656
50,75.7370115477274197246515541337430477142334
50,80.7314048024778543322099721990525722503662
50,85.9972111364634912433757563121616840362549
50,91.5596904125338966196068213321268558502197
50,97.4495656148504991733716451562941074371338
50,103.7048912366924326988737448118627071380615
50,110.3738588076404454341172822751104831695557
50,117.5191982031114719120523659512400627136230
50,125.2254701334734789952563005499541759490967
50,133.6120279227286857803846942260861396789551
50,142.8583254892541276603878941386938095092773
50,153.2603719726032807102455990388989448547363
50,165.3856433166824615454970626160502433776855
50,180.6983437092143276458955369889736175537109
51,0.0280745525735220380347811897081555798650
51,0.1479518455610831784152736645410186611116
51,0.3637375471065342202869885568361496552825
51,0.6756810989233374975526658090529963374138
51,1.0840808751650847785441555970464833080769
51,1.5893232576400446731668125721625983715057
51,2.1918881835748629249849273037398234009743
51,2.8923523446961612037853228684980422258377
51,3.6913924602970245025801432348089292645454
51,4.5897890317525380510232935193926095962524
51,5.5884307097424956722875322157051414251328
51,6.6883193573787638186445292376447468996048
51,7.8905758891206252414463051536586135625839
51,9.1964469745159931335365399718284606933594
51,10.6073127104492961336745793232694268226624
51,12.1246953842518792043847497552633285522461
51,13.7502694728286734004996105795726180076599
51,15.4858730505741792882190566160716116428375
51,17.3335208123767721133390296017751097679138
51,19.2954189589112168334850139217451214790344
51,21.3739822416231142199194437125697731971741
51,23.5718535268366622403846122324466705322266
51,25.8919263155861862912843207595869898796082
51,28.3373707524812239455513918073847889900208
51,30.9116637790381716399679135065525770187378
51,33.6186242423802923440234735608100891113281
51,36.4624539698272513987831189297139644622803
51,39.4477860785571010637795552611351013183594
51,42.5797421279921337600171682424843311309814
51,45.8640001701220754171117732767015695571899
51,49.3068763515808683450813987292349338531494
51,52.9154235317791048487379157450050115585327
51,56.6975514935628197576988895889371633529663
51,60.6621748714477533326316915918141603469849
51,64.8193971135410720307845622301101684570312
51,69.1807419486074905989880790002644062042236
51,73.7594484635529425986533169634640216827393
51,78.5708528517538127289299154654145240783691
51,83.6328905907872552916160202585160732269287
51,88.9667697253950962021917803213000297546387
51,94.5978935411310715153376804664731025695801
51,100.5571576419724380002662655897438526153564
51,106.8828289502433932511848979629576206207275
51,113.6233672941791326138627482578158378601074
51,120.8418521270272520951039041392505168914795
51,128.6233174996254433608555700629949569702148
51,137.0877900812904499616706743836402893066406
51,146.4157475429886119400180177763104438781738
51,156.9049124116657765171112259849905967712402
51,169.1261057412334025684685911983251571655273
51,184.5523625047491123041254468262195587158203
52,0.0275397683087615641195355919990106485784
52,0.1451324895939265502420312259346246719360
52,0.3568014904470243053857814174989471212029
52,0.6627839659547662964911296512582339346409
52,1.0633616799236451644361522994586266577244
52,1.5588991842972070855921629117801785469055
52,2.1498491120083933481055282754823565483093
52,2.8367551253783038767153357184724882245064
52,3.6202548929367033281323529081419110298157
52,4.5010834897743370319744826701935380697250
52,5.4800773444942922907330284942872822284698
52,6.5581788073995808119320827245246618986130
52,7.7364414097724960583946085534989833831787
52,9.0160358912464690916976906009949743747711
52,10.3982570844118633601738110883161425590515
52,11.8845317614020498098170719458721578121185
52,13.4764275662310790693254602956585586071014
52,15.1756631796130037059811002109199762344360
52,16.9841198907198460688050545286387205123901
52,18.9038547839805701755722111556679010391235
52,20.9371157900739426338532211957499384880066
52,23.0863589006733853636887943139299750328064
52,25.3542679087990414643627445911988615989685
52,27.7437771141578863876020477619022130966187
52,30.2580975300275341055566968861967325210571
52,32.9007472509705607421892636921256780624390
52,35.6755867969314337528885516803711652755737
52,38.5868604499226250936771975830197334289551
52,41.6392448595407742573115683626383543014526
52,44.8379065338217230873851804062724113464355
52,48.1885702819257559781362942885607481002808
52,51.6976012769936588142627442721277475357056
52,55.3721042224349488947154895868152379989624
52,59.2200442231982364660325401928275823593140
52,63.2503955207136172589343914296478033065796
52,67.4733264534550585267425049096345901489258
52,71.9004321780418678144997102208435535430908
52,76.5450313456567386083406745456159114837646
52,81.4225499229747384788424824364483356475830
52,86.5510261056345058250371948815882205963135
52,91.9517872860396607848088024184107780456543
52,97.6503778051900752643632586114108562469482
52,103.6778632153709196472846087999641895294189
52,110.0727197636938257119254558347165584564209
52,116.8836718458836116951715666800737380981445
52,124.1741438275154649772957782261073589324951
52,132.0296369847718551682191900908946990966797
52,140.5708428393330677863559685647487640380859
52,149.9792501042790888732270104810595512390137
52,160.5542735938268208428780781105160713195801
52,172.8700383236378002038691192865371704101562
52,188.4083008266169940725376363843679428100586
53,0.0270249776626440285642871685922727920115
53,0.1424185969579233046466981704725185409188
53,0.3501251472327333025269524569011991843581
53,0.6503704458344774508304908522404730319977
53,1.0434208699408911158457158308010548353195
53,1.5296207622490773925250095999217592179775
53,2.1093974920433415931597664894070476293564
53,2.7832641797520447646263619390083476901054
53,3.5518224104031634880129786324687302112579
53,4.4157653197867183791913703316822648048401
53,5.3758811692540353632807637040968984365463
53,6.4330574764779377971990470541641116142273
53,7.5882857635337819246501567249651998281479
53,8.8426669891488778318944241618737578392029
53,10.1974177420471843191762673086486756801605
53,11.6538772854034320403115998487919569015503
53,13.2135155583641257237559329951182007789612
53,14.8779422597689432450351887382566928863525
53,16.6489171622538165706828294787555932998657
53,18.5283618327425543270692287478595972061157
53,20.5183729690905352072149980813264846801758
53,22.6212376038564819680232176324352622032166
53,24.8394504767905068831623793812468647956848
53,27.1757339401977091597473190631717443466187
53,29.6330608392271379614157922333106398582458
53,32.2146809067771826562420756090432405471802
53,34.9241513360494906237363466061651706695557
53,37.7653723508406997666497773025184869766235
53,40.7426287953508321493245603051036596298218
53,43.8606390266738159766646276693791151046753
53,47.1246127351954697815017425455152988433838
53,50.5403197705036362208375066984444856643677
53,54.1141726554682165328813425730913877487183
53,57.8533262904669953741176868788897991180420
53,61.7657994740669096245255786925554275512695
53,65.8606244320794189661683049052953720092773
53,70.1480327622132335818605497479438781738281
53,74.6396893919526576155476504936814308166504
53,79.3489908328784565583191579207777976989746
53,84.2914510478609884103207150474190711975098
53,89.4852090664032289168972056359052658081055
53,94.9517095924864094058648333884775638580322
53,100.7166357736071375938990968279540538787842
53,106.8112205629151816310695721767842769622803
53,113.2741465619069884951386484317481517791748
53,120.1543991522506757974042557179927825927734
53,127.5157431211018774774856865406036376953125
53,135.4441410703986434782564174383878707885742
53,144.0609411656754446084960363805294036865234
53,153.5486308608529668617848074063658714294434
53,164.2082968183248397053830558434128761291504
53,176.6173281367735228286619530990719795227051
53,192.2660970389055705709324683994054794311523
54,0.0265290799488485662394054998003412038088
54,0.1398043575570638019645031135951285250485
54,0.3436941911586022802005402354552643373609
54,0.6384138118598980948803500723442994058132
54,1.0242153229163994954120653346762992441654
54,1.5014243303714163157991379193845205008984
54,2.0704447927287574771071376744657754898071
54,2.7317615451277248439510003663599491119385
54,3.4859427780949729935855430085211992263794
54,4.3336428442903232038929672853555530309677
54,5.2756055029205723982954623352270573377609
54,6.3126676628759001985713439353276044130325
54,7.4457636787195955463403151952661573886871
54,8.6759302577822232649396028136834502220154
54,10.0043120449846707487040475825779139995575
54,11.4321679630237511560153507161885499954224
54,12.9608783989733069574867840856313705444336
54,14.5919533444373019648310219054110348224640
54,16.3270416156456192879886657465249300003052
54,18.1679413030102452353276021312922239303589
54,20.1166116275722828277139342390000820159912
54,22.1751864156541920181098248576745390892029
54,24.3459894444019653292343718931078910827637
54,26.6315519617330451751513464841991662979126
54,29.0346327470579304019793198676779866218567
54,31.5582411573941890026162582216784358024597
54,34.2056637016089055691736575681716203689575
54,36.9804948094713310524639382492750883102417
54,39.8866726200446706229740811977535486221313
54,42.9285208166608001079112000297755002975464
54,46.1107977984550743144609441515058279037476
54,49.4387548222706882938837225083261728286743
54,52.9182052034882701718743192031979560852051
54,56.5556072725747824847530864644795656204224
54,60.3581646077991109677896020002663135528564
54,64.3339481948798379562504123896360397338867
54,68.4920467383160200824931962415575981140137
54,72.8427535763640889854286797344684600830078
54,77.3978018592641632267259410582482814788818
54,82.1706643613358806987889693118631839752197
54,87.1769413691478831651693326421082019805908
