n,y_i
38,0.7556859037539706807377380967793874135038
38,0.8065441676053168155515653759796983257318
38,0.8520350219323621888596497112472762804404
38,0.8918557390046322167949370319739175115799
38,0.9257413320485843968251095622130509114809
38,0.9534663309335295956705421531174412173858
38,0.9748463285901535076408855409463886425920
38,0.9897394542663855719444258911056793473244
38,0.9980499305356876198128470765515809974905
39,-0.9981473830664329060054723028518204418320
39,-0.9902515368546859836397751172470782047097
39,-0.9760987093334710538448503198895184942907
39,-0.9557752123246522771108918971910822030018
39,-0.9294091484867382296978169643577345618441
39,-0.8971671192929928878482910908608136510657
39,-0.8592529379999061539137974391260423705351
39,-0.8159062974301431043532326784096298277278
39,-0.7674012429310634998322724042283429454728
39,-0.7140444358945346791338670361518307896643
39,-0.6561732134320109107344259349762561848801
39,-0.5941534549572779886928900746191060681656
39,-0.5283772686604374738963436358082225053407
39,-0.4592605123091360486632466331095723629387
39,-0.3872401639715614558538819656369626960126
39,-0.3127715592481859225359969117856287396019
39,-0.2363255124618357673360063273326504480657
39,-0.1583853399978377999227010613613993844668
39,-0.07944380460875547758191708319264064688500
39,0
39,0.07944380460875547758191708319264064688500
39,0.1583853399978377999227010613613993844668
39,0.2363255124618357673360063273326504480657
39,0.3127715592481859225359969117856287396019
39,0.3872401639715614558538819656369626960126
39,0.4592605123091360486632466331095723629387
39,0.5283772686604374738963436358082225053407
39,0.5941534549572779886928900746191060681656
39,0.6561732134320109107344259349762561848801
39,0.7140444358945346791338670361518307896643
39,0.7674012429310634998322724042283429454728
39,0.8159062974301431043532326784096298277278
39,0.8592529379999061539137974391260423705351
39,0.8971671192929928878482910908608136510657
39,0.9294091484867382296978169643577345618441
39,0.9557752123246522771108918971910822030018
39,0.9760987093334710538448503198895184942907
39,0.9902515368546859836397751172470782047097
39,0.9981473830664329060054723028518204418320
40,-0.9982377097105592003496227024205864923358
40,-0.9907262386994570064530543522213721549622
40,-0.9772599499837742626633702837129038069787
40,-0.9579168192137916558045409994527592850949
40,-0.9328128082786765333608521668452057164348
40,-0.9020988069688742967282533308684931035845
40,-0.8659595032122595038207818083546199635705
40,-0.8246122308333116631963202306660987739072
40,-0.7783056514265193876949715455064948480207
40,-0.7273182551899271032809964517549305485574
40,-0.6719566846141795483793545149614941099703
40,-0.6125538896679802379526124502306948773801
40,-0.5494671250951282020759313055295179702340
40,-0.4830758016861787129085665742448230045990
40,-0.4137792043716050015248797458037136829741
40,-0.3419940908257584730074924811791943100670
40,-0.2681521850072536811411843448085961834248
40,-0.1926975807013710997155168520651498948141
40,-0.1160840706752552084834512844080241137687
40,-0.03877241750605082193319344402462329467936
40,0.03877241750605082193319344402462329467936
40,0.1160840706752552084834512844080241137687
40,0.1926975807013710997155168520651498948141
40,0.2681521850072536811411843448085961834248
40,0.3419940908257584730074924811791943100670
40,0.4137792043716050015248797458037136829741
40,0.4830758016861787129085665742448230045990
40,0.5494671250951282020759313055295179702340
40,0.6125538896679802379526124502306948773801
40,0.6719566846141795483793545149614941099703
40,0.7273182551899271032809964517549305485574
40,0.7783056514265193876949715455064948480207
40,0.8246122308333116631963202306660987739072
40,0.8659595032122595038207818083546199635705
40,0.9020988069688742967282533308684931035845
40,0.9328128082786765333608521668452057164348
40,0.9579168192137916558045409994527592850949
40,0.9772599499837742626633702837129038069787
40,0.9907262386994570064530543522213721549622
40,0.9982377097105592003496227024205864923358
41,-0.9983215885747714415191885080883775679315
41,-0.9911671096990163082501588945731696576928
41,-0.9783386735610833844691707066739671983756
41,-0.9599068917303462260994416960686865820670
41,-0.9359769874978538256823182752847662662712
41,-0.9066859447581011729583404132307229733543
41,-0.8722015116924414088336705742343294602820
41,-0.8327212004013613312442727790485437999770
41,-0.7884711450474093727362217814667702889947
41,-0.7397048030699261810601687444685590003953
41,-0.6867015020349512895846038565291348120664
41,-0.6297648390721963204886490916951035010785
41,-0.5692209416102158696547472152829802516105
41,-0.5054165991994060327083360702026947649511
41,-0.4387172770514070885171198567280392484218
41,-0.3695050226404814414283669132999352056241
41,-0.2981762773418248659229828804789243041400
41,-0.2251396056334227756057862566554723302999
41,-0.1508133548639921635743779678845823757756
41,-0.07562325898916299692376619365120026748105
41,0
41,0.07562325898916299692376619365120026748105
41,0.1508133548639921635743779678845823757756
41,0.2251396056334227756057862566554723302999
41,0.2981762773418248659229828804789243041400
41,0.3695050226404814414283669132999352056241
41,0.4387172770514070885171198567280392484218
41,0.5054165991994060327083360702026947649511
41,0.5692209416102158696547472152829802516105
41,0.6297648390721963204886490916951035010785
41,0.6867015020349512895846038565291348120664
41,0.7397048030699261810601687444685590003953
41,0.7884711450474093727362217814667702889947
41,0.8327212004013613312442727790485437999770
41,0.8722015116924414088336705742343294602820
41,0.9066859447581011729583404132307229733543
41,0.9359769874978538256823182752847662662712
41,0.9599068917303462260994416960686865820670
41,0.9783386735610833844691707066739671983756
41,0.9911671096990163082501588945731696576928
41,0.9983215885747714415191885080883775679315
42,-0.9983996189900624150228681268470502761779
42,-0.9915772883408609197923612532808688334527
42,-0.9793425080637481937089825665428560955865
42,-0.9617593653382044887469271578533226811717
42,-0.9389235573549881785331734336255919702514
42,-0.9109597249041274525838478792085065423189
42,-0.8780205698121727427119851034786235340628
42,-0.8402859832618169009254399950860998178234
42,-0.7979620532554874132327059525463766601324
42,-0.7512799356894804895684721759146586555026
42,-0.7004945905561712137415699290554655343002
42,-0.6458833888692478339574963037184117011691
42,-0.5877445974851093228407113454739957199054
42,-0.5263957499311922875928675587919014614357
42,-0.4621719120704219297590750299306359851097
42,-0.3954238520429750576770939545943719807992
42,-0.3265161244654115121971565893754656690584
42,-0.2558250793428790839664147910187084487688
42,-0.1837368065648545508527556393807429409333
42,-0.1106450272085198683491225450026410048673
42,-0.03694894316535177581309598003755942664171
42,0.03694894316535177581309598003755942664171
42,0.1106450272085198683491225450026410048673
42,0.1837368065648545508527556393807429409333
42,0.2558250793428790839664147910187084487688
42,0.3265161244654115121971565893754656690584
42,0.3954238520429750576770939545943719807992
42,0.4621719120704219297590750299306359851097
42,0.5263957499311922875928675587919014614357
42,0.5877445974851093228407113454739957199054
42,0.6458833888692478339574963037184117011691
42,0.7004945905561712137415699290554655343002
42,0.7512799356894804895684721759146586555026
42,0.7979620532554874132327059525463766601324
42,0.8402859832618169009254399950860998178234
42,0.8780205698121727427119851034786235340628
42,0.9109597249041274525838478792085065423189
42,0.9389235573549881785331734336255919702514
42,0.9617593653382044887469271578533226811717
42,0.9793425080637481937089825665428560955865
42,0.9915772883408609197923612532808688334527
42,0.9983996189900624150228681268470502761779
43,-0.9984723322425077135176361873183924119621
43,-0.9919595575932441464207183413296180163871
43,-0.9802782209802553315055293821811363901809
43,-0.9634866130140799934101949635742439398676
43,-0.9416719568476378618184773903979382714665
43,-0.9149479072061387294561028707992856167458
43,-0.8834537652186168633376780116421674178622
43,-0.8473537162093150489990860858217925175126
43,-0.8068359641369386352790747408775121260609
43,-0.7621117471949551214603284630290461878076
43,-0.7134142352689570548519208779909041026425
43,-0.6609973137514981331651347637413453941132
43,-0.6051342596396009357250830711239552214384
43,-0.5461163166600847191404050471796608366549
43,-0.4842511767857347240696334347485137779936
43,-0.4198613760292692524872793945605680260750
43,-0.3532826128643038066454763641434678717804
43,-0.2848619980329136271057228948383379317859
43,-0.2149562448605182090148783814736749537372
43,-0.1439298095107133107702999376107446886828
43,-0.07215299087458623542232725095556109485766
43,0
43,0.07215299087458623542232725095556109485766
43,0.1439298095107133107702999376107446886828
43,0.2149562448605182090148783814736749537372
43,0.2848619980329136271057228948383379317859
43,0.3532826128643038066454763641434678717804
43,0.4198613760292692524872793945605680260750
43,0.4842511767857347240696334347485137779936
43,0.5461163166600847191404050471796608366549
43,0.6051342596396009357250830711239552214384
43,0.6609973137514981331651347637413453941132
43,0.7134142352689570548519208779909041026425
43,0.7621117471949551214603284630290461878076
43,0.8068359641369386352790747408775121260609
43,0.8473537162093150489990860858217925175126
43,0.8834537652186168633376780116421674178622
43,0.9149479072061387294561028707992856167458
43,0.9416719568476378618184773903979382714665
43,0.9634866130140799934101949635742439398676
43,0.9802782209802553315055293821811363901809
43,0.9919595575932441464207183413296180163871
43,0.9984723322425077135176361873183924119621
44,-0.9985402006367742249360567206066503490560
44,-0.9923163921385158084833380036135385688119
44,-0.9811518330779139666627490053504878288057
44,-0.9650996504224931393943980505802349747169
44,-0.9442395091181940992032546530269892510725
44,-0.9186752599841757743230010866942520489380
44,-0.8885342382860432023383679101903223247583
44,-0.8539665950047103787283022412926838903612
44,-0.8151445396451350104874376357519405502994
44,-0.7722614792487558990177585492319880137281
44,-0.7255310536607170026069649367199536110125
44,-0.6751860706661223653336990385638999233283
44,-0.6214773459035758478024246991217667471444
44,-0.5646724531854707684246368193820752194907
44,-0.5050543913882023179827983522911772386121
44,-0.4429201745254114838348265936473135495385
44,-0.3785793520147071325117646727721978567428
44,-0.3123524665027858122365451635729785355193
44,-0.2445694569282012515073024347405186205305
44,-0.1755680147755167857465077493809765906474
44,-0.1056919017086532471173058489151217523834
44,-0.03528923696413535905819670463141635588500
44,0.03528923696413535905819670463141635588500
44,0.1056919017086532471173058489151217523834
44,0.1755680147755167857465077493809765906474
44,0.2445694569282012515073024347405186205305
44,0.3123524665027858122365451635729785355193
44,0.3785793520147071325117646727721978567428
44,0.4429201745254114838348265936473135495385
44,0.5050543913882023179827983522911772386121
44,0.5646724531854707684246368193820752194907
44,0.6214773459035758478024246991217667471444
44,0.6751860706661223653336990385638999233283
44,0.7255310536607170026069649367199536110125
44,0.7722614792487558990177585492319880137281
44,0.8151445396451350104874376357519405502994
44,0.8539665950047103787283022412926838903612
44,0.8885342382860432023383679101903223247583
44,0.9186752599841757743230010866942520489380
44,0.9442395091181940992032546530269892510725
44,0.9650996504224931393943980505802349747169
44,0.9811518330779139666627490053504878288057
44,0.9923163921385158084833380036135385688119
44,0.9985402006367742249360567206066503490560
45,-0.9986036451819366381565476769008205480923
45,-0.9926499984472037417486171205977353449750
45,-0.9819687150345405682393184736343414815384
45,-0.9666083103968946047364251608924780971167
45,-0.9466416909956290617847205969538370784505
45,-0.9221639367190003880974673609605273192654
45,-0.8932916717532417384646490514930573463654
45,-0.8601624759606642253390788705671343877834
45,-0.8229342205020863370357752600265020299934
45,-0.7817843125939062913123631880986028176603
45,-0.7369088489454903526237388485948920198796
45,-0.6885216807712005252320198258804382359552
45,-0.6368533944532233592712238459033831506920
45,-0.5821502125693531866809673344441771310001
45,-0.5246728204629160670911341004601624026071
45,-0.4646951239196350985796015023097485108398
45,-0.4025029438585419140779745085483464559703
45,-0.3383926542506021616434041000318729895323
45,-0.2726697697523775606087653916156451818982
45,-0.2056474897832637457197872254715439307032
45,-0.1376452059832530287565900414230655531068
45,-0.06898698016314417249041461410381172969392
45,0
45,0.06898698016314417249041461410381172969392
45,0.1376452059832530287565900414230655531068
45,0.2056474897832637457197872254715439307032
45,0.2726697697523775606087653916156451818982
45,0.3383926542506021616434041000318729895323
45,0.4025029438585419140779745085483464559703
45,0.4646951239196350985796015023097485108398
45,0.5246728204629160670911341004601624026071
45,0.5821502125693531866809673344441771310001
45,0.6368533944532233592712238459033831506920
45,0.6885216807712005252320198258804382359552
45,0.7369088489454903526237388485948920198796
45,0.7817843125939062913123631880986028176603
45,0.8229342205020863370357752600265020299934
45,0.8601624759606642253390788705671343877834
45,0.8932916717532417384646490514930573463654
45,0.9221639367190003880974673609605273192654
45,0.9466416909956290617847205969538370784505
45,0.9666083103968946047364251608924780971167
45,0.9819687150345405682393184736343414815384
45,0.9926499984472037417486171205977353449750
45,0.9986036451819366381565476769008205480923
46,-0.9986630421338179811282684173908887745842
46,-0.9929623489061743640730954446661934091211
46,-0.9827336698041668634779795796591887202196
46,-0.9680213918539919427377480663718155085223
46,-0.9488923634460897956222135394369141395258
46,-0.9254337988067539509774913576991242588823
46,-0.8977527115339419657013199513197812894546
46,-0.8659753948668580629158887768165984386873
46,-0.8302468370660660530323853047908061179958
46,-0.7907300570752742551891441474203024111480
46,-0.7476053596156660540003365052680028689057
46,-0.7010695120204056975121220894265004502496
46,-0.6513348462019977151064771558168593672276
46,-0.5986282897127151531771725336001673101485
46,-0.5431903302618026352709626910288768360340
46,-0.4852739183881646627723201937084548083197
46,-0.4251433132828283973221468634285674191693
46,-0.3630728770209957101237069785146516898474
46,-0.2993458227018700154834392565779039293561
46,-0.2342529222062697686260561155737924925741
46,-0.1680911794671035286067967374277021274475
46,-0.1011624753055842395158596570086493908819
46,-0.03377219001605204151955783189143976381592
46,0.03377219001605204151955783189143976381592
46,0.1011624753055842395158596570086493908819
46,0.1680911794671035286067967374277021274475
46,0.2342529222062697686260561155737924925741
46,0.2993458227018700154834392565779039293561
46,0.3630728770209957101237069785146516898474
46,0.4251433132828283973221468634285674191693
46,0.4852739183881646627723201937084548083197
46,0.5431903302618026352709626910288768360340
46,0.5986282897127151531771725336001673101485
46,0.6513348462019977151064771558168593672276
46,0.7010695120204056975121220894265004502496
46,0.7476053596156660540003365052680028689057
46,0.7907300570752742551891441474203024111480
46,0.8302468370660660530323853047908061179958
46,0.8659753948668580629158887768165984386873
46,0.8977527115339419657013199513197812894546
46,0.9254337988067539509774913576991242588823
46,0.9488923634460897956222135394369141395258
46,0.9680213918539919427377480663718155085223
46,0.9827336698041668634779795796591887202196
46,0.9929623489061743640730954446661934091211
46,0.9986630421338179811282684173908887745842
47,-0.9987187285842121091839477147871084916271
47,-0.9932552109877686346921896846324636081457
47,-0.9834510030716237087649010340361698519317
47,-0.9693467873265644971457442775602708053383
47,-0.9510039692577084425898029238514424226536
47,-0.9285026930123606481971849246113209813754
47,-0.9019413294385253568671713019774356396386
47,-0.8714360157968963169409854645556061710519
47,-0.8371201398999021212775989485663523641819
47,-0.7991437541677419429155620692035930120405
47,-0.7576729184454386335739965235696822012134
47,-0.7128889734090643016618793277710188117043
47,-0.6649877473903327291367026485720890614305
47,-0.6141786999563736085954625426042536862482
47,-0.5606840059346641944830583174182687911435
47,-0.5047375838635779197742890253513010902732
47,-0.4465840731048557027251821423494079593934
47,-0.3864777640846671395833023876060232702018
47,-0.3246814863377359022107612991799968363996
47,-0.2614654592149745703069829662051709742333
47,-0.1971061102791118079614913583705046175549
47,-0.1318848665545148970538235307241272413633
47,-0.06608692391635567516047377747413370859228
47,0
47,0.06608692391635567516047377747413370859228
47,0.1318848665545148970538235307241272413633
47,0.1971061102791118079614913583705046175549
47,0.2614654592149745703069829662051709742333
47,0.3246814863377359022107612991799968363996
47,0.3864777640846671395833023876060232702018
47,0.4465840731048557027251821423494079593934
47,0.5047375838635779197742890253513010902732
47,0.5606840059346641944830583174182687911435
47,0.6141786999563736085954625426042536862482
47,0.6649877473903327291367026485720890614305
47,0.7128889734090643016618793277710188117043
47,0.7576729184454386335739965235696822012134
47,0.7991437541677419429155620692035930120405
47,0.8371201398999021212775989485663523641819
47,0.8714360157968963169409854645556061710519
47,0.9019413294385253568671713019774356396386
47,0.9285026930123606481971849246113209813754
47,0.9510039692577084425898029238514424226536
47,0.9693467873265644971457442775602708053383
47,0.9834510030716237087649010340361698519317
47,0.9932552109877686346921896846324636081457
47,0.9987187285842121091839477147871084916271
48,-0.9987710072524261186005414915631136400889
48,-0.9935301722663507575479287508490741183566
48,-0.9841245837228268577445836000265988305892
48,-0.9705915925462472504614119838006600573024
48,-0.9529877031604308607229606660257183432085
48,-0.9313866907065543331141743801016012677200
48,-0.9058791367155696728220748356710117883123
48,-0.8765720202742478859056935548050967545616
48,-0.8435882616243935307110898445196560498709
48,-0.8070662040294426270825530430245384459730
48,-0.7671590325157403392538554375229690536226
48,-0.7240341309238146546744822334936652465851
48,-0.6778723796326639052118512806759090588500
48,-0.6288673967765136239951649330699946520249
48,-0.5772247260839727038178092385404787728540
48,-0.5231609747222330336782258691375085262892
48,-0.4669029047509584045449288616507985092368
48,-0.4086864819907167299162254958146332864599
48,-0.3487558862921607381598179372704079161343
48,-0.2873624873554555767358864613167976878516
48,-0.2247637903946890612248654401746922774386
48,-0.1612223560688917180564373907834976947744
48,-0.09700469920946269893005395585362452015274
48,-0.03238017096286936203332224315213444204596
48,0.03238017096286936203332224315213444204596
48,0.09700469920946269893005395585362452015274
48,0.1612223560688917180564373907834976947744
48,0.2247637903946890612248654401746922774386
48,0.2873624873554555767358864613167976878516
48,0.3487558862921607381598179372704079161343
48,0.4086864819907167299162254958146332864599
48,0.4669029047509584045449288616507985092368
48,0.5231609747222330336782258691375085262892
48,0.5772247260839727038178092385404787728540
48,0.6288673967765136239951649330699946520249
48,0.6778723796326639052118512806759090588500
48,0.7240341309238146546744822334936652465851
48,0.7671590325157403392538554375229690536226
48,0.8070662040294426270825530430245384459730
48,0.8435882616243935307110898445196560498709
48,0.8765720202742478859056935548050967545616
48,0.9058791367155696728220748356710117883123
48,0.9313866907065543331141743801016012677200
48,0.9529877031604308607229606660257183432085
48,0.9705915925462472504614119838006600573024
48,0.9841245837228268577445836000265988305892
48,0.9935301722663507575479287508490741183566
48,0.9987710072524261186005414915631136400889
49,-0.9988201506066353793618312727041106551237
49,-0.9937886619441677907601138592579536188413
49,-0.9847578959142130043592989953685747103533
49,-0.9717622009015553801399724215047741334979
49,-0.9548536586741372335552436796681844190547
49,-0.9341002947558101490589824606365449024604
49,-0.9095856558280732852130196403558000710428
49,-0.8814084455730089100370315358170049261592
49,-0.8496821198441657010348818722429793333266
49,-0.8145344273598554315395007877647770444947
49,-0.7761068943454466350181428122484560712645
49,-0.7345542542374026962136742128585248846528
49,-0.6900438244251321135047518072749419276335
49,-0.6427548324192376640568569485839001095403
49,-0.5928776941089007124558643367926285346330
49,-0.5406132469917260665582254672294359169241
49,-0.4861719414524920421769760960585750620751
49,-0.4297729933415765246585841418074230330634
49,-0.3716435012622848888637345409469605276147
49,-0.3120175321197487622078606765064162650968
49,-0.2511351786125772735071559428246112745830
49,-0.1892415924618135864853101738599865111797
49,-0.1265859972696720510679852885755361903245
49,-0.06342068498268678602883482087848497315279
49,0
49,0.06342068498268678602883482087848497315279
49,0.1265859972696720510679852885755361903245
49,0.1892415924618135864853101738599865111797
49,0.2511351786125772735071559428246112745830
49,0.3120175321197487622078606765064162650968
49,0.3716435012622848888637345409469605276147
49,0.4297729933415765246585841418074230330634
49,0.4861719414524920421769760960585750620751
49,0.5406132469917260665582254672294359169241
49,0.5928776941089007124558643367926285346330
49,0.6427548324192376640568569485839001095403
49,0.6900438244251321135047518072749419276335
49,0.7345542542374026962136742128585248846528
49,0.7761068943454466350181428122484560712645
49,0.8145344273598554315395007877647770444947
49,0.8496821198441657010348818722429793333266
49,0.8814084455730089100370315358170049261592
49,0.9095856558280732852130196403558000710428
49,0.9341002947558101490589824606365449024604
49,0.9548536586741372335552436796681844190547
49,0.9717622009015553801399724215047741334979
49,0.9847578959142130043592989953685747103533
49,0.9937886619441677907601138592579536188413
49,0.9988201506066353793618312727041106551237
50,-0.9988664044200710501854594449742185059962
50,-0.9940319694320907125851082004206947281575
50,-0.9853540840480058823090096256324894040156
50,-0.9728643851066920737133441046062520536692
50,-0.9566109552428079429977456441566220940514
50,-0.9366566189448779337808749472724966021537
50,-0.9130785566557918930897356427716570947842
50,-0.8859679795236130486375409824667536341943
50,-0.8554297694299460846113626439347574676548
50,-0.8215820708593359483562541108739395377607
50,-0.7845558329003992639053051963409912008473
50,-0.7444943022260685382605362526821942428702
50,-0.7015524687068222510895462578836557281497
50,-0.6558964656854393607816248640036798190414
50,-0.6077029271849502391803817963918328936042
50,-0.5571583045146500543155229096258016078159
50,-0.5044581449074642016514591318491411926354
50,-0.4498063349740387891471314677783758173151
50,-0.3934143118975651273942292538238172702461
50,-0.3355002454194373568369882572910716978412
50,-0.2762881937795319903276452785211301857148
50,-0.2160072368760417568472845326171013337058
50,-0.1548905899981459020716286209411095012019
50,-0.09317470156008614085445037763960034788567
50,-0.03109833832718887611232898966594919424730
50,0.03109833832718887611232898966594919424730
50,0.09317470156008614085445037763960034788567
50,0.1548905899981459020716286209411095012019
50,0.2160072368760417568472845326171013337058
50,0.2762881937795319903276452785211301857148
50,0.3355002454194373568369882572910716978412
50,0.3934143118975651273942292538238172702461
50,0.4498063349740387891471314677783758173151
50,0.5044581449074642016514591318491411926354
50,0.5571583045146500543155229096258016078159
50,0.6077029271849502391803817963918328936042
50,0.6558964656854393607816248640036798190414
50,0.7015524687068222510895462578836557281497
50,0.7444943022260685382605362526821942428702
50,0.7845558329003992639053051963409912008473
50,0.8215820708593359483562541108739395377607
50,0.8554297694299460846113626439347574676548
50,0.8859679795236130486375409824667536341943
50,0.9130785566557918930897356427716570947842
50,0.9366566189448779337808749472724966021537
50,0.9566109552428079429977456441566220940514
50,0.9728643851066920737133441046062520536692
50,0.9853540840480058823090096256324894040156
50,0.9940319694320907125851082004206947281575
50,0.9988664044200710501854594449742185059962
51,-0.9989099908489034951689958772733856370842
51,-0.9942612604367525746210848979492631282318
51,-0.9859159917359029965838857075583096326521
51,-0.9739033680193238672317554863941866390131
51,-0.9582678486139081945577070383163237276124
51,-0.9390675440029623834353678063909051441652
51,-0.9163738623097802308235712942514758793660
51,-0.8902712180295273032777953707367268935578
51,-0.8608567111822923714734957437161113235773
51,-0.8282397638230648328548184240165623642624
51,-0.7925417120993812052344108783758757301573
51,-0.7538953544853755257639600254524739876306
51,-0.7124444575770366445805248554001456430369
51,-0.6683432211753700868644604194039888759296
51,-0.6217557046007232737550427454033159500544
51,-0.5728552163513038365223947025901909074209
51,-0.5218236693661858425140877848268180245694
51,-0.4688509042860410636104572588116224688067
51,-0.4141339832263038779368718097446579079240
51,-0.3578764566884095097752010885196663568964
51,-0.3002876063353319395302456496444203333313
51,-0.2415816664477987038467331148692624237388
51,-0.1819770269570775453239987011692144499239
51,-0.1216954210188887669638204209631811087453
51,-0.06096110015057872473419470684320540469703
51,0
51,0.06096110015057872473419470684320540469703
51,0.1216954210188887669638204209631811087453
51,0.1819770269570775453239987011692144499239
51,0.2415816664477987038467331148692624237388
51,0.3002876063353319395302456496444203333313
51,0.3578764566884095097752010885196663568964
51,0.4141339832263038779368718097446579079240
51,0.4688509042860410636104572588116224688067
51,0.5218236693661858425140877848268180245694
51,0.5728552163513038365223947025901909074209
51,0.6217557046007232737550427454033159500544
51,0.6683432211753700868644604194039888759296
51,0.7124444575770366445805248554001456430369
51,0.7538953544853755257639600254524739876306
51,0.7925417120993812052344108783758757301573
51,0.8282397638230648328548184240165623642624
51,0.8608567111822923714734957437161113235773
51,0.8902712180295273032777953707367268935578
51,0.9163738623097802308235712942514758793660
51,0.9390675440029623834353678063909051441652
51,0.9582678486139081945577070383163237276124
51,0.9739033680193238672317554863941866390131
51,0.9859159917359029965838857075583096326521
51,0.9942612604367525746210848979492631282318
51,0.9989099908489034951689958772733856370842
52,-0.9989511111039502780909614407165925612780
52,-0.9944775909292160292450432717995717066319
52,-0.9864461956515498406453228591183973680227
52,-0.9748838842217445031407064703996455544599
52,-0.9598318269330865525320251534250654427878
52,-0.9413438536413590568435791838505670058288
52,-0.9194861289164245398935963765418815850295
52,-0.8943368905344953225208440882635275553456
52,-0.8659861628460675852443585176242069408983
52,-0.8345354323267345349617263896212386852459
52,-0.8000972834304683243347587542258076511976
52,-0.7627949951937449602792111630890508407918
52,-0.7227620997499831936768166760719359547840
52,-0.6801419042271677020922387797366410079010
52,-0.6350869776952459242981245792888096535936
52,-0.5877586049795790699020257815572042238812
52,-0.5383262092858274383759511679753567638235
52,-0.4869667456980960777824582413464655568505
52,-0.4338640677187616703090865682097802607437
52,-0.3792082691160936692466817669394488804621
52,-0.3231950034348078255010990666014471790540
52,-0.2660247836050018274729717305988398844559
52,-0.2079022641563660596864661281223455182727
52,-0.1490355086069491804886340400181135703223
52,-0.08963524464890056548885469112239930316985
52,-0.02991410979733876604368077607079992681884
52,0.02991410979733876604368077607079992681884
52,0.08963524464890056548885469112239930316985
52,0.1490355086069491804886340400181135703223
52,0.2079022641563660596864661281223455182727
52,0.2660247836050018274729717305988398844559
52,0.3231950034348078255010990666014471790540
52,0.3792082691160936692466817669394488804621
52,0.4338640677187616703090865682097802607437
52,0.4869667456980960777824582413464655568505
52,0.5383262092858274383759511679753567638235
52,0.5877586049795790699020257815572042238812
52,0.6350869776952459242981245792888096535936
52,0.6801419042271677020922387797366410079010
52,0.7227620997499831936768166760719359547840
52,0.7627949951937449602792111630890508407918
52,0.8000972834304683243347587542258076511976
52,0.8345354323267345349617263896212386852459
52,0.8659861628460675852443585176242069408983
52,0.8943368905344953225208440882635275553456
52,0.9194861289164245398935963765418815850295
52,0.9413438536413590568435791838505670058288
52,0.9598318269330865525320251534250654427878
52,0.9748838842217445031407064703996455544599
52,0.9864461956515498406453228591183973680227
52,0.9944775909292160292450432717995717066319
52,0.9989511111039502780909614407165925612780
53,-0.9989899477763282271210542670321995225873
53,-0.9946819193080070786360358934839939041828
53,-0.9869470350233715217203730813105781884122
53,-0.9758102337149845816329838581063620935128
53,-0.9613096946231363323698581936826397470504
53,-0.9434953534644418790210706676961927756819
53,-0.9224286030428121282678191000825165513499
53,-0.8981820578754266259255200299730811955670
53,-0.8708392975582413516017000868885940898213
53,-0.8404945765458013754301275098299467969000
53,-0.8072524984168954782204856380259072101776
53,-0.7712276549255323078660358756260397412614
53,-0.7325442308075102537821355867217502315656
53,-0.6913355756013667235407488231389445654155
53,-0.6477437439165100687511061899386334218136
53,-0.6019190057137693274642943719646236130930
53,-0.5540193282770678810147349908100492872558
53,-0.5042098316571334370391169728879580333955
53,-0.4526622194618457913831447607533158836205
53,-0.3995541869539529773925631362383975718945
53,-0.3450688084957223566943106460695009148561
53,-0.2893939064516262064265470065940127677961
53,-0.2327214037242725936433636421999162185262
53,-0.1752466621553257507297910091328952458289
53,-0.1171678090719551501402568087793237679233
53,-0.05868505430025946502271194583323153773559
53,0
53,0.05868505430025946502271194583323153773559
53,0.1171678090719551501402568087793237679233
53,0.1752466621553257507297910091328952458289
53,0.2327214037242725936433636421999162185262
53,0.2893939064516262064265470065940127677961
53,0.3450688084957223566943106460695009148561
53,0.3995541869539529773925631362383975718945
53,0.4526622194618457913831447607533158836205
53,0.5042098316571334370391169728879580333955
53,0.5540193282770678810147349908100492872558
53,0.6019190057137693274642943719646236130930
53,0.6477437439165100687511061899386334218136
53,0.6913355756013667235407488231389445654155
53,0.7325442308075102537821355867217502315656
53,0.7712276549255323078660358756260397412614
53,0.8072524984168954782204856380259072101776
53,0.8404945765458013754301275098299467969000
53,0.8708392975582413516017000868885940898213
53,0.8981820578754266259255200299730811955670
53,0.9224286030428121282678191000825165513499
53,0.9434953534644418790210706676961927756819
53,0.9613096946231363323698581936826397470504
53,0.9758102337149845816329838581063620935128
53,0.9869470350233715217203730813105781884122
53,0.9946819193080070786360358934839939041828
53,0.9989899477763282271210542670321995225873
54,-0.9990266668673409838510711069839584931980
54,-0.9948751170183388849188899959487026594841
54,-0.9874206373973435585521457204035462615340
54,-0.9766863288579032372000100719883068574678
54,-0.9627076457859235832569939269053899435369
54,-0.9455309751649958537638370229061804125634
54,-0.9252133598666514862562760604797913868556
54,-0.9018222862847015807574672313884279643639
54,-0.8754354540655689394179093357226108224865
54,-0.8461405159707729494258875108728425003966
54,-0.8140347859135678354696383040751989448276
54,-0.7792249153462540215359486148405326557489
54,-0.7418265388091843162857662687535780009397
54,-0.7019638897191729193855709769696706012688
54,-0.6597693876319831246922898228562204747890
54,-0.6153831983311273707299378201617283005960
54,-0.5689527681952094297316248341771539427738
54,-0.5206323343859330733270171387497641188794
54,-0.4705824124813822836832121363277426024314
54,-0.4189692632552045280361026974625100052008
54,-0.3659643403721911819843321081654874061220
54,-0.3117437208344682288825503901521237713929
54,-0.2564875200699973000774112144530083027269
54,-0.2003792936062135697786024628292980304541
